row_id,episode_ordinal,episode_id,split,model_step,raw_step,transition_block,normalized_position,interaction_contact,support_contact,free,sensor_grasp_onset,sensor_release,mse_model,mse_persistence,excess,mse_model_whitened,mse_persistence_whitened,excess_whitened,phase_decile,interaction_contact_relabel,block_disp,effector_disp,transport_free,static,regime
864,22,22,heldout,31,155,30,0.775,True,False,False,False,False,0.030039420351386,0.0913622975349426,-0.0613228753209114,40.2605885992534,71.82118668047062,-31.560598081217215,7,True,0.038294050873663374,0.038048078384009816,False,False,interaction
865,22,22,heldout,32,160,31,0.8,True,True,False,False,True,0.0819824412465095,0.1223860457539558,-0.0404036045074462,101.81010853514373,119.99677231222056,-18.18666377707683,8,True,0.014991358535314322,0.015842023341442805,False,False,interaction
866,22,22,heldout,33,165,32,0.825,False,True,True,False,False,0.0661141350865364,0.0579124130308628,0.0082017220556736,71.56182386272577,44.47020423394704,27.091619628778737,8,False,2.9279326134977225e-05,0.023728733902057538,True,False,transport_free
867,22,22,heldout,34,170,33,0.85,False,True,True,False,False,0.192552387714386,0.1759562045335769,0.016596183180809,224.3224574801768,172.4391788671068,51.88327861306999,8,False,4.6273274089013573e-11,0.060579269360206356,True,False,transport_free
868,22,22,heldout,35,175,34,0.875,False,True,True,False,False,0.1169418692588806,0.1315362751483917,-0.0145944058895111,88.28405003183536,83.42782435155112,4.85622568028424,8,False,5.898059818321144e-17,0.12793787611399227,True,False,transport_free
869,22,22,heldout,36,180,35,0.9,False,True,True,False,False,0.0181165337562561,0.0054050832986831,0.0127114504575729,20.249976594505437,2.888647830825414,17.361328763680024,9,False,0.0,0.047717333131427904,True,False,transport_free
870,22,22,heldout,37,185,36,0.925,False,True,True,False,False,0.0134462304413318,0.0203878786414861,-0.0069416482001543,19.430867170033057,9.453675195364736,9.97719197466832,9,False,0.0,0.09524925526486729,True,False,transport_free
871,22,22,heldout,38,190,37,0.95,False,True,True,False,False,0.0143470978364348,0.0538501739501953,-0.0395030751824379,23.430302958165413,27.819575905439184,-4.389272947273771,9,False,0.0,0.0749627412872609,True,False,transport_free
872,22,22,heldout,39,195,38,0.975,False,True,True,False,False,0.0091733960434794,0.1476191133260727,-0.1384457200765609,10.52236153996154,99.96914698344123,-89.44678544347971,9,False,0.0,0.061737728204676705,True,False,transport_free
873,22,22,heldout,40,200,39,1.0,False,True,True,False,False,0.0136446580290794,0.0939177870750427,-0.0802731290459632,15.505745107234096,96.50908884921454,-81.00334374198044,9,False,0.0,0.036162901808423784,True,False,transport_free
874,23,23,heldout,3,15,2,0.075,False,True,True,False,False,0.0076090134680271,0.0934923961758613,-0.0858833789825439,5.958833469258743,3.5721172158046968,2.3867162534540465,0,False,4.2674197509029455e-16,0.08134923997285377,True,False,transport_free
875,23,23,heldout,4,20,3,0.1,False,True,True,False,False,0.0176333971321582,0.2845942974090576,-0.2669608891010284,6.870215035450085,4.998841073816608,1.871373961633477,1,False,0.0,0.0837288156666327,True,False,transport_free
876,23,23,heldout,5,25,4,0.125,False,True,True,False,False,0.0376251675188541,0.1811433285474777,-0.1435181647539138,8.256755070774373,8.09908966113039,0.1576654096439824,1,False,0.0,0.03284089996263728,True,False,transport_free
877,23,23,heldout,6,30,5,0.15,True,True,False,True,False,0.0046218489296734,0.0209625754505395,-0.0163407269865274,6.211268246114179,0.9177350153048436,5.293533230809336,1,True,0.00518364959234791,0.0031744989691573603,False,False,interaction
878,23,23,heldout,7,35,6,0.175,True,False,False,False,False,0.095687448978424,0.2983506619930267,-0.2026632130146026,5.908597582147823,5.755918764709495,0.1526788174383275,1,True,0.07010897888451936,0.06967915839467739,False,False,interaction
879,23,23,heldout,8,40,7,0.2,True,False,False,False,False,0.2083873897790908,0.8375104069709778,-0.6291230320930481,28.0895913953475,57.975007751573735,-29.885416356226234,2,True,0.09533748243187977,0.09551763793280504,False,False,interaction
880,23,23,heldout,9,45,8,0.225,True,False,False,False,False,1.1651952266693115,1.812181830406189,-0.6469866037368774,34.023559945796286,154.1872890102071,-120.16372906441084,2,True,0.14340728258355265,0.14247398679986725,False,False,interaction
881,23,23,heldout,10,50,9,0.25,True,False,False,False,False,0.9600740075111388,1.5423741340637207,-0.5823001265525818,10.951571643731157,52.303163213187126,-41.35159156945597,2,True,0.111675884172182,0.11295883921760143,False,False,interaction
882,23,23,heldout,11,55,10,0.275,True,False,False,False,False,1.3122683763504028,1.7631536722183228,-0.4508852958679199,130.78318684240085,167.71991579477935,-36.9367289523785,2,True,0.16132635465270537,0.1636744550538037,False,False,interaction
883,23,23,heldout,12,60,11,0.3,True,False,False,False,False,0.378588318824768,0.7598673701286316,-0.3812790513038635,203.5386750957981,351.1745762056134,-147.63590110981528,3,True,0.09447684332090675,0.09560090391013898,False,False,interaction
884,23,23,heldout,13,65,12,0.325,True,False,False,False,False,0.0731499791145324,0.234044149518013,-0.1608941704034805,29.261001730139014,42.21428986133251,-12.953288131193496,3,True,0.07172414427695897,0.07146253730236125,False,False,interaction
885,23,23,heldout,14,70,13,0.35,True,True,False,False,True,0.0137003930285573,0.0457931160926818,-0.0320927239954471,13.784302459879882,11.038811193874878,2.745491266005004,3,True,0.021009266258833377,0.0223181747937651,False,False,interaction
886,23,23,heldout,15,75,14,0.375,False,True,False,False,False,0.0482661910355091,0.0466223508119583,0.0016438402235507,21.922148880227073,13.99982322404709,7.922325656179984,3,False,8.56455147152148e-05,0.007347058498078687,False,True,static
887,23,23,heldout,16,80,15,0.4,False,True,True,False,False,0.2413570880889892,0.462458461523056,-0.2211013734340667,74.25194899515945,151.06704063587657,-76.81509164071711,4,False,1.3502542296216814e-10,0.08442448200325607,True,False,transport_free
888,23,23,heldout,17,85,16,0.425,False,True,True,False,False,0.0746556743979454,0.1763620972633361,-0.1017064228653907,24.56233817146179,40.67099387099296,-16.10865569953117,4,False,2.0122792321330962e-16,0.12155212363522996,True,False,transport_free
889,23,23,heldout,18,90,17,0.45,False,True,True,False,False,0.0175417196005582,0.0112845068797469,0.0062572127208113,11.64252039461904,1.2972091535206054,10.345311241098434,4,False,0.0,0.04434720743282152,True,False,transport_free
890,23,23,heldout,19,95,18,0.475,False,True,True,False,False,0.0665149167180061,0.092755414545536,-0.0262404978275299,11.903434502811054,11.384031190401217,0.5194033124098372,4,False,0.0,0.09675836962404467,True,False,transport_free
891,23,23,heldout,20,100,19,0.5,False,True,True,False,False,0.0280235540121793,0.0489008016884326,-0.0208772476762533,11.50585511177994,11.583229216230713,-0.077374104450774,5,False,0.0,0.05406881904401076,True,False,transport_free
892,23,23,heldout,21,105,20,0.525,False,True,True,False,False,0.0099456645548343,0.1204547584056854,-0.1105090975761413,9.71883604944152,35.01152133265777,-25.29268528321625,5,False,0.0,0.054000572091196526,True,False,transport_free
893,23,23,heldout,22,110,21,0.55,False,True,True,False,False,0.0079634748399257,0.1781287640333175,-0.1701652854681015,9.331599996077331,59.72200571771299,-50.39040572163566,5,False,0.0,0.046136353915131226,True,False,transport_free
894,23,23,heldout,23,115,22,0.575,True,True,False,True,False,0.0088680209591984,0.0540525503456592,-0.0451845303177833,10.826320878171815,21.94931106784936,-11.122990189677546,5,True,0.002023145690491228,0.00628780742516437,False,False,interaction
895,23,23,heldout,24,120,23,0.6,True,True,False,False,False,0.0154155092313885,0.1112121939659118,-0.0957966819405555,8.053390191141611,16.99793541610591,-8.9445452249643,6,True,0.03872316807590521,0.03856790524224653,False,False,interaction
896,23,23,heldout,25,125,24,0.625,True,False,False,False,False,0.0937332585453987,0.2500013411045074,-0.1562680900096893,19.73771975542616,48.43645724649324,-28.69873749106708,6,True,0.079114769319579,0.07929930936396312,False,False,interaction
897,23,23,heldout,26,130,25,0.65,True,False,False,False,False,0.4077716171741485,0.9604194760322572,-0.5526478290557861,79.97879133334841,281.41978049339593,-201.4409891600475,6,True,0.08144023195978682,0.08208052345693817,False,False,interaction
898,23,23,heldout,27,135,26,0.675,True,False,False,False,False,0.0917433500289917,0.1901518106460571,-0.0984084606170654,16.299246978762735,17.61084191531239,-1.311594936549653,6,True,0.03226543968919426,0.0333754953113282,False,False,interaction
899,23,23,heldout,28,140,27,0.7,True,False,False,False,False,0.8575488924980164,1.3377903699874878,-0.4802414774894714,223.361975436523,269.9909419421621,-46.62896650563911,7,True,0.09100801209264107,0.09150114437260505,False,False,interaction
900,23,23,heldout,29,145,28,0.725,True,False,False,False,False,0.0747953876852989,0.1781433671712875,-0.1033479794859886,33.860130329288076,56.54497335235295,-22.68484302306487,7,True,0.05717742953944472,0.05701014416649436,False,False,interaction
901,23,23,heldout,30,150,29,0.75,True,False,False,False,False,0.0390088930726051,0.1607619971036911,-0.1217531040310859,21.695054516531183,45.6010047732654,-23.90595025673422,7,True,0.060766792954673264,0.060680476347096855,False,False,interaction
902,23,23,heldout,31,155,30,0.775,True,False,False,False,False,0.0044920253567397,0.0355218313634395,-0.0310298055410385,8.829924339702249,6.9870602333782665,1.842864106323982,7,True,0.02699952699998444,0.027403094299318014,False,False,interaction
903,23,23,heldout,32,160,31,0.8,False,True,True,False,True,0.0610393621027469,0.0957804396748542,-0.0347410775721073,29.15571126953741,28.47101065479717,0.6847006147402368,8,False,0.008338262282078016,0.006118850264572181,True,False,transport_free
904,23,23,heldout,33,165,32,0.825,False,True,True,False,False,0.2049953192472458,0.2567491829395294,-0.0517538636922836,62.11008561610054,79.86569825045059,-17.75561263435005,8,False,2.5381185317382938e-08,0.05670137047831279,True,False,transport_free
905,23,23,heldout,34,170,33,0.85,False,True,True,False,False,0.1106982007622718,0.1570000052452087,-0.0463018044829368,38.43256761029427,43.68099824002723,-5.248430629732965,8,False,4.049325426158425e-14,0.07255623193767768,True,False,transport_free
906,23,23,heldout,35,175,34,0.875,False,True,True,False,False,0.0823828056454658,0.1825530976057052,-0.1001702919602394,15.312053936049068,29.35017784722916,-14.038123911180094,8,False,0.0,0.1265676843970063,True,False,transport_free
907,23,23,heldout,36,180,35,0.9,False,True,False,False,False,0.0176879446953535,0.0056615588255226,0.0120263863354921,10.925831255381745,0.4380541828247446,10.487777072556998,9,False,0.0,0.012257435547372235,False,True,static
908,23,23,heldout,37,185,36,0.925,False,True,True,False,False,0.0953037738800048,0.1190540269017219,-0.023750253021717,13.277395363334795,19.35665919029116,-6.079263826956362,9,False,0.0,0.10136555511747654,True,False,transport_free
909,23,23,heldout,38,190,37,0.95,False,True,True,False,False,0.0157670136541128,0.1111332774162292,-0.0953662618994712,11.817810936775752,37.46919429787825,-25.651383361102503,9,False,0.0,0.07007707553699118,True,False,transport_free
910,23,23,heldout,39,195,38,0.975,False,True,True,False,False,0.0130007779225707,0.2385360449552536,-0.2255352735519409,10.457564085894518,81.03350091591197,-70.57593683001745,9,False,3.469446951953614e-18,0.06359742197880107,True,False,transport_free
911,23,23,heldout,40,200,39,1.0,False,True,True,False,False,0.0101713510230183,0.1336457133293151,-0.1234743595123291,10.684882640696223,53.80265079812904,-43.11776815743281,9,False,0.0,0.023634364939570416,True,False,transport_free
912,24,24,heldout,3,15,2,0.075,False,True,True,False,False,0.017565581947565,0.093185193836689,-0.0756196081638336,11.715058451217343,4.869302465977058,6.845755985240287,0,False,4.2674197509029455e-16,0.058572882776410644,True,False,transport_free
913,24,24,heldout,4,20,3,0.1,False,True,True,False,False,0.015231717377901,0.1164440736174583,-0.1012123525142669,9.602433092877307,4.499765618017874,5.102667474859435,1,False,0.0,0.04941726285824551,True,False,transport_free
914,24,24,heldout,5,25,4,0.125,False,True,True,False,False,0.0064184986986219,0.0978326126933097,-0.0914141163229942,9.02622972489648,3.3659772932421537,5.660252431654328,1,False,0.0,0.026465711391090857,True,False,transport_free
915,24,24,heldout,6,30,5,0.15,True,True,False,True,False,0.0384935103356838,0.1198410019278526,-0.0813474953174591,11.073787341873254,9.113420084758456,1.9603672571147983,1,True,0.014419806933707832,0.012233770867406303,False,False,interaction
916,24,24,heldout,7,35,6,0.175,True,False,False,False,False,0.0808390751481056,0.2309609055519104,-0.1501218378543853,13.436612162208483,5.788919317196292,7.647692845012191,1,True,0.06595279177868443,0.06548169156651035,False,False,interaction
917,24,24,heldout,8,40,7,0.2,True,False,False,False,False,0.5656052231788635,1.5003256797790527,-0.9347204566001892,15.877636197147666,21.38162852983378,-5.5039923326861135,2,True,0.104014236391839,0.10332292611034088,False,False,interaction
918,24,24,heldout,9,45,8,0.225,True,False,False,False,False,1.3579822778701782,1.858876347541809,-0.5008940696716309,17.515068221727358,17.741567833426718,-0.22649961169936,2,True,0.14193972598836374,0.14192084422705378,False,False,interaction
919,24,24,heldout,10,50,9,0.25,True,False,False,False,False,1.0369552373886108,1.5057735443115234,-0.4688183069229126,28.10674243189597,13.843899630012436,14.262842801883531,2,True,0.08408588730004919,0.08492870994753517,False,False,interaction
920,24,24,heldout,11,55,10,0.275,True,False,False,False,False,1.0006619691848757,1.7414544820785522,-0.7407925128936768,1065.5717151903798,2273.3573384447973,-1207.7856232544175,2,True,0.12821988578094767,0.1290910147082359,False,False,interaction
921,24,24,heldout,12,60,11,0.3,True,False,False,False,False,0.0578158684074878,0.2670621573925018,-0.2092462927103042,113.77149643241694,400.0950082599555,-286.32351182753854,3,True,0.06974958996637855,0.07006458521757157,False,False,interaction
922,24,24,heldout,13,65,12,0.325,True,False,False,False,False,0.0085498141124844,0.1205117478966713,-0.1119619309902191,9.002974883738501,108.21026969214734,-99.20729480840885,3,True,0.04265678694602865,0.042636202771369515,False,False,interaction
923,24,24,heldout,14,70,13,0.35,True,True,False,False,True,0.0080509921535849,0.0275487750768661,-0.0194977819919586,13.137148274944003,24.35652492748012,-11.219376652536114,3,True,0.01717791270877421,0.018306783414011988,False,False,interaction
924,24,24,heldout,15,75,14,0.375,False,True,False,False,False,0.0397285036742687,0.047261107712984,-0.0075326040387153,45.60308042118737,66.12800504977078,-20.52492462858341,3,False,0.00020813162165493135,0.008307229182319844,False,True,static
925,24,24,heldout,16,80,15,0.4,False,True,True,False,False,0.1897741109132766,0.1705864518880844,0.0191876590251922,218.50880586607124,174.73137538092408,43.77743048514717,4,False,5.330321262321175e-10,0.055687772999483034,True,False,transport_free
926,24,24,heldout,17,85,16,0.425,False,True,True,False,False,0.1592098921537399,0.2928566634654999,-0.1336467713117599,194.79411783868883,347.98709141634026,-153.19297357765143,4,False,8.331297329690976e-16,0.09817292446837998,True,False,transport_free
927,24,24,heldout,18,90,17,0.45,False,True,True,False,False,0.0282209906727075,0.0529211945831775,-0.02470020391047,24.41116089428971,49.04266048675936,-24.63149959246965,4,False,0.0,0.056762362414172964,True,False,transport_free
928,24,24,heldout,19,95,18,0.475,False,True,True,False,False,0.0215389057993888,0.0425087660551071,-0.0209698602557182,21.66576905283773,43.795811477355535,-22.130042424517804,4,False,0.0,0.0594404880558252,True,False,transport_free
929,24,24,heldout,20,100,19,0.5,False,True,True,False,False,0.0154004814103245,0.0437105111777782,-0.0283100306987762,13.214355409522025,37.7734369062589,-24.55908149673688,5,False,0.0,0.043171720106870974,True,False,transport_free
930,24,24,heldout,21,105,20,0.525,False,True,True,False,False,0.0040814955718815,0.1100571975111961,-0.1059757024049758,10.547677604017297,121.5111688487592,-110.96349124474192,5,False,0.0,0.06992926513923212,True,False,transport_free
931,24,24,heldout,22,110,21,0.55,False,True,True,False,False,0.0115066170692443,0.2133993655443191,-0.2018927484750747,27.096220575393485,200.3029702275936,-173.2067496522001,5,False,0.0,0.06726754473090149,True,False,transport_free
932,24,24,heldout,23,115,22,0.575,True,True,False,True,False,0.0048957117833197,0.0736910328269004,-0.0687953233718872,12.351945359533,80.37491388464532,-68.02296852511232,5,True,0.002760760152166921,0.011033272362783009,False,False,interaction
933,24,24,heldout,24,120,23,0.6,True,False,False,False,False,0.0931342020630836,0.3790521323680877,-0.2859179377555847,180.9011868816908,404.2527322025106,-223.35154532081975,6,True,0.07527062765804082,0.07455552865390605,False,False,interaction
934,24,24,heldout,25,125,24,0.625,True,False,False,False,False,0.1423289626836776,0.6422091126441956,-0.4998801350593567,322.03102639136915,1210.0587455926825,-888.0277192013132,6,True,0.091873318336424,0.09193089609961713,False,False,interaction
935,24,24,heldout,26,130,25,0.65,True,False,False,False,False,0.8891491889953613,1.7912451028823853,-0.902095913887024,348.5164487726227,1425.6852621351077,-1077.1688133624848,6,True,0.11194074525083307,0.11159369642442389,False,False,interaction
936,24,24,heldout,27,135,26,0.675,True,False,False,False,False,0.0692843422293663,0.2064273804426193,-0.1371430456638336,29.70873016242749,122.31918037194866,-92.61045020952118,6,True,0.03383914292298097,0.03247573396095122,False,False,interaction
937,24,24,heldout,28,140,27,0.7,True,False,False,False,False,0.6432099938392639,1.4915233850479126,-0.8483133912086487,1704.4939709591272,2325.5666921018355,-621.0727211427084,7,True,0.10776504303437529,0.10741652597305756,False,False,interaction
938,24,24,heldout,29,145,28,0.725,True,False,False,False,False,0.0863831266760826,0.3458762466907501,-0.2594931125640869,156.61344423482365,707.7181696495671,-551.1047254147435,7,True,0.05703611193555983,0.0571108647879721,False,False,interaction
939,24,24,heldout,30,150,29,0.75,True,False,False,False,False,0.0159180555492639,0.1823135614395141,-0.1663955003023147,16.414593831810944,181.70888711333893,-165.29429328152798,7,True,0.05318123723362649,0.05297024872741053,False,False,interaction
940,24,24,heldout,31,155,30,0.775,True,True,False,False,False,0.0292058568447828,0.0739949867129325,-0.0447891280055046,52.10980065338396,96.5433024634786,-44.433501810094654,7,True,0.028705395290136156,0.02886519491307519,False,False,interaction
941,24,24,heldout,32,160,31,0.8,True,True,False,True,True,0.0248760879039764,0.0287186931818723,-0.0038426052778959,40.78169886459085,43.39123663612914,-2.6095377715382924,8,True,0.002186939373894407,0.003850104605874017,False,False,interaction
942,24,24,heldout,33,165,32,0.825,False,True,True,False,False,0.1085095927119255,0.1269188374280929,-0.0184092447161674,109.59145123226529,119.1367910767449,-9.545339844479614,8,False,6.786103399398921e-08,0.040247483024916056,True,False,transport_free
943,24,24,heldout,34,170,33,0.85,False,True,True,False,False,0.1461016088724136,0.2203305214643478,-0.0742289125919342,159.23169736768423,220.77653340304508,-61.544836035360845,8,False,1.079506082227342e-13,0.07734866876221924,True,False,transport_free
944,24,24,heldout,35,175,34,0.875,False,True,True,False,False,0.1019575521349906,0.3248731195926666,-0.2229155600070953,76.23681240958204,295.3323178656004,-219.09550545601832,8,False,0.0,0.14018822467641262,True,False,transport_free
945,24,24,heldout,36,180,35,0.9,False,True,True,False,False,0.0092763248831033,0.0430494137108325,-0.033773086965084,16.60876231080723,38.02593200287588,-21.417169692068647,9,False,0.0,0.06245674615700354,True,False,transport_free
946,24,24,heldout,37,185,36,0.925,False,True,True,False,False,0.0251952111721038,0.1892751008272171,-0.1640798896551132,21.428315718381004,166.48911612920642,-145.0608004108254,9,False,0.0,0.09274589668362022,True,False,transport_free
947,24,24,heldout,38,190,37,0.95,False,True,True,False,False,0.0143085019662976,0.0862872824072837,-0.0719787776470184,14.98053656894515,83.5558623477046,-68.57532577875945,9,False,0.0,0.0484290964610615,True,False,transport_free
948,24,24,heldout,39,195,38,0.975,False,True,True,False,False,0.0074491091072559,0.0997153520584106,-0.092266246676445,14.47396636492004,91.55963716520444,-77.08567080028439,9,False,0.0,0.0472548392909647,True,False,transport_free
949,24,24,heldout,40,200,39,1.0,False,True,False,False,False,0.0050242822617292,0.0735855624079704,-0.068561278283596,12.742812985319825,87.0094649092071,-74.26665192388727,9,False,0.0,0.013448449034081192,False,True,static
950,25,25,heldout,3,15,2,0.075,False,True,True,False,False,0.0079848570749163,0.0479758791625499,-0.039991021156311,13.016553661955667,40.40380176064396,-27.38724809868829,0,False,4.2327252813834093e-16,0.10988572105536436,True,False,transport_free
951,25,25,heldout,4,20,3,0.1,False,True,True,False,False,0.0069739869795739,0.1252969652414322,-0.1183229759335517,14.198898858099392,62.81675263763116,-48.61785377953177,1,False,0.0,0.07172950748380041,True,False,transport_free
952,25,25,heldout,5,25,4,0.125,False,True,True,False,False,0.004849977325648,0.0742587074637413,-0.0694087296724319,14.969969214339487,34.78115186044392,-19.81118264610443,1,False,0.0,0.02412447530386107,True,False,transport_free
953,25,25,heldout,6,30,5,0.15,True,True,False,True,False,0.0074178124777972,0.0256473626941442,-0.0182295497506856,18.234644164995206,13.179896208473687,5.054747956521519,1,True,0.015480866123542445,0.015046381277846037,False,False,interaction
954,25,25,heldout,7,35,6,0.175,True,False,False,False,False,0.0613462813198566,0.2183389067649841,-0.1569926291704177,88.56158913413832,120.6214286422354,-32.059839508097085,1,True,0.0718717682679309,0.07179351882116039,False,False,interaction
955,25,25,heldout,8,40,7,0.2,True,False,False,False,False,0.0839021429419517,0.2352182418107986,-0.1513161063194275,126.6984355078935,245.2419828577619,-118.54354734986843,2,True,0.08954686112967132,0.0891831570768767,False,False,interaction
956,25,25,heldout,9,45,8,0.225,True,False,False,False,False,0.1950311064720153,0.4943183362483978,-0.2992872297763824,209.98688655268452,641.6502280427061,-431.6633414900216,2,True,0.09238972992113238,0.09357332772271715,False,False,interaction
957,25,25,heldout,10,50,9,0.25,True,False,False,False,False,0.1411186009645462,0.300430029630661,-0.1593114286661148,61.37881829616285,146.77349649553832,-85.39467819937548,2,True,0.061422233020667696,0.05995345396091482,False,False,interaction
958,25,25,heldout,11,55,10,0.275,True,False,False,False,False,0.3594965934753418,0.6008946299552917,-0.2413980364799499,122.75181966282588,317.83491099924385,-195.08309133641797,2,True,0.08518870456501654,0.08515079861046583,False,False,interaction
959,25,25,heldout,12,60,11,0.3,True,False,False,False,False,0.0363502092659473,0.1815990060567855,-0.1452488005161285,42.47284250053505,122.446221006112,-79.97337850557696,3,True,0.05482264267653968,0.05477636745084634,False,False,interaction
960,25,25,heldout,13,65,12,0.325,True,False,False,False,False,0.0132990255951881,0.1381401866674423,-0.1248411610722541,8.663389346411195,57.500240961899486,-48.83685161548829,3,True,0.04495072836201308,0.04475071043438493,False,False,interaction
961,25,25,heldout,14,70,13,0.35,True,True,False,False,True,0.0904403924942016,0.1892142444849014,-0.0987738519906997,37.62263538726942,68.03432481779565,-30.41168943052623,3,True,0.026192700174926413,0.02730050383362458,False,False,interaction
962,25,25,heldout,15,75,14,0.375,False,True,True,False,False,0.0430323481559753,0.0766585543751716,-0.0336262062191963,17.125429126458886,42.71038865765117,-25.58495953119229,3,False,0.0018113688931210993,0.011534098097728379,True,False,transport_free
963,25,25,heldout,16,80,15,0.4,False,True,True,False,False,0.2005441188812255,0.2149118185043335,-0.0143676996231079,59.914095935825266,68.42092009468318,-8.506824158857917,4,False,2.4691676784399274e-08,0.06561237158263171,True,False,transport_free
964,25,25,heldout,17,85,16,0.425,False,True,True,False,False,0.0991829261183738,0.1517481356859207,-0.0525652095675468,44.8845149281407,50.31473801360354,-5.430223085462835,4,False,3.7719208327904336e-14,0.10763642443154896,True,False,transport_free
965,25,25,heldout,18,90,17,0.45,False,True,False,False,False,0.0246073696762323,0.0023380394559353,0.0222693309187889,15.50080087885121,1.1626694847422634,14.338131394108949,4,False,0.0,0.01786396684078104,False,True,static
966,25,25,heldout,19,95,18,0.475,False,True,True,False,False,0.0247440785169601,0.0403906889259815,-0.0156466104090213,16.659317987261677,12.806663968387054,3.852654018874622,4,False,0.0,0.06826246754036427,True,False,transport_free
967,25,25,heldout,20,100,19,0.5,False,True,True,False,False,0.0056599709205329,0.065969318151474,-0.0603093467652797,9.491679922438012,31.54286899914648,-22.051189076708468,5,False,0.0,0.0617459949369248,True,False,transport_free
968,25,25,heldout,21,105,20,0.525,False,True,True,False,False,0.017652278766036,0.2044703364372253,-0.1868180632591247,16.598073280686364,62.41329651356049,-45.815223232874125,5,False,0.0,0.07827963547883653,True,False,transport_free
969,25,25,heldout,22,110,21,0.55,False,True,True,False,False,0.0027252149302512,0.0842255279421806,-0.0815003141760826,8.977233771395948,23.503564557776727,-14.52633078638078,5,False,0.0,0.02793781068037191,True,False,transport_free
970,25,25,heldout,23,115,22,0.575,True,True,False,True,False,0.0128351906314492,0.0444274246692657,-0.0315922349691391,20.455612395514752,41.21607262150109,-20.760460225986332,5,True,0.0045591438349892,0.005528278568484451,False,False,interaction
971,25,25,heldout,24,120,23,0.6,True,False,False,False,False,0.0742681920528411,0.4098524749279022,-0.335584282875061,42.47193409499745,180.68740156560852,-138.2154674706111,6,True,0.07421952575619455,0.07375216042946281,False,False,interaction
972,25,25,heldout,25,125,24,0.625,True,False,False,False,False,0.2922816574573517,0.5012853145599365,-0.2090036571025848,253.94527104006377,321.69122647816204,-67.74595543809829,6,True,0.08453712201895866,0.08483774072082308,False,False,interaction
973,25,25,heldout,26,130,25,0.65,True,False,False,False,False,0.3185658752918243,0.5677006840705872,-0.2491348087787628,135.18310939372793,228.3945891132049,-93.21147971947696,6,True,0.04492790057347065,0.04502880312371076,False,False,interaction
974,25,25,heldout,27,135,26,0.675,True,False,False,False,False,0.0110069895163178,0.0097486739978194,0.0012583155184984,17.861021341145456,5.0527302715971905,12.808291069548265,6,True,0.007178237363620631,0.006804006107794789,False,False,interaction
975,25,25,heldout,28,140,27,0.7,True,False,False,False,False,0.2010363340377807,0.4100890457630157,-0.2090527117252349,74.53736886775656,174.29102017306002,-99.75365130530346,7,True,0.030243267541058053,0.030009115124620202,False,False,interaction
976,25,25,heldout,29,145,28,0.725,True,False,False,False,False,0.0826196074485778,0.2622392475605011,-0.1796196401119232,39.53153484724106,159.2670001194849,-119.73546527224384,7,True,0.06522918678179519,0.0647872458226884,False,False,interaction
977,25,25,heldout,30,150,29,0.75,True,False,False,False,False,0.0663739517331123,0.4793002307415008,-0.4129262864589691,52.56697992123975,229.56654823148207,-176.99956831024232,7,True,0.08674997458211567,0.08670739216181132,False,False,interaction
978,25,25,heldout,31,155,30,0.775,True,True,False,False,True,0.0496978424489498,0.1053439974784851,-0.0556461550295352,19.54859582438234,36.181794739023765,-16.633198914641426,7,True,0.026514902861003248,0.024295407694717462,False,False,interaction
979,25,25,heldout,32,160,31,0.8,False,True,False,False,False,0.0646706372499466,0.0841393247246742,-0.0194686874747276,17.57152155482802,46.57646544492985,-29.00494389010183,8,False,0.00037598501586387945,0.017044906923315006,False,True,static
980,25,25,heldout,33,165,32,0.825,False,True,True,False,False,0.1668962389230728,0.28195521235466,-0.1150589734315872,53.210332411710816,96.8160740883252,-43.60574167661439,8,False,5.822599276722315e-10,0.08139481707939139,True,False,transport_free
981,25,25,heldout,34,170,33,0.85,False,True,True,False,False,0.0580981932580471,0.1502774506807327,-0.0921792536973953,22.81395695284623,68.7782175389193,-45.96426058607307,8,False,9.020562075079397e-16,0.11336744459939647,True,False,transport_free
982,25,25,heldout,35,175,34,0.875,False,True,True,False,False,0.0350934341549873,0.0919119492173194,-0.0568185150623321,12.118889308489807,22.725850632869633,-10.606961324379826,8,False,0.0,0.13036657878119126,True,False,transport_free
983,25,25,heldout,36,180,35,0.9,False,True,True,False,False,0.027160620316863,0.0807245895266532,-0.053563967347145,13.806740724197208,19.301652198055365,-5.494911473858158,9,False,0.0,0.12963614968065415,True,False,transport_free
984,25,25,heldout,37,185,36,0.925,False,True,True,False,False,0.0173779595643281,0.0973549410700798,-0.0799769833683967,13.285355111931048,43.45768815658207,-30.172333044651023,9,False,0.0,0.10334694176048659,True,False,transport_free
985,25,25,heldout,38,190,37,0.95,False,True,True,False,False,0.0091124875470995,0.102726362645626,-0.0936138778924942,10.48868932856468,47.94586195321234,-37.457172624647654,9,False,0.0,0.05593545376014403,True,False,transport_free
986,25,25,heldout,39,195,38,0.975,False,True,True,False,False,0.0306114181876182,0.1081951037049293,-0.0775836855173111,37.54459363614047,44.30674575667462,-6.762152120534154,9,False,0.0,0.04247489402986747,True,False,transport_free
987,25,25,heldout,40,200,39,1.0,False,True,False,False,False,0.0253350213170051,0.0998501405119896,-0.0745151191949844,25.361989061457205,43.205016376440824,-17.84302731498362,9,False,0.0,0.014906669081561214,False,True,static
