row_id,episode_key,regime,fold,valid_neighbors,n_neighbors,neighbor_radius,actual_residual_norm,predicted_residual_norm,residual_prediction_mse,residual_baseline_mse,residual_predictability,conditional_mean_floor,successor_baseline_mse,conditional_mean_gain
699,18,transport_free,3,True,10,38.126636689705194,44.26147488605981,40.019311519309554,16.488839355138975,9.091276400015472,-0.8136990483658502,1217.7326629628255,1808.0560539971782,0.3264961778863489
700,18,transport_free,3,True,10,37.05389289621635,67.79092240825632,40.01931151930956,28.50004353006271,17.94739917740646,-0.5879762437078191,1427.445892530386,2177.556694135179,0.3444736036609606
701,18,transport_free,3,True,10,39.17675957107021,42.83084147482633,46.46405120383092,17.43926643877736,7.037288761712429,-1.478122900634498,1392.6622924074957,2468.099671177052,0.43573498725708826
702,18,transport_free,3,True,10,38.03732746139128,38.61676687458331,52.964532092489485,12.959706616099716,4.3892756954943986,-1.9525843248814114,1217.192562310344,2559.3506357322417,0.5244135190713719
703,18,transport_free,3,True,10,35.926731427258886,63.372396495909285,52.964532092489485,13.686254065367747,12.762430513373625,-0.07238617683567838,1233.554033195386,2624.724116868629,0.53002526045783
704,18,interaction,3,True,10,36.33528543116117,75.8929099937821,52.964532092489485,20.90082102363839,21.39414546985454,0.023058852568394017,1270.5109985466786,2628.4863086162277,0.5166377719442861
705,18,interaction,3,True,10,36.86379809162801,107.83048266014319,53.574792722762,77.4947312375765,57.27068438473066,-0.3531308743751964,1045.3479714118678,2798.3482811661866,0.6264410765281052
706,18,interaction,3,True,10,33.67709096771338,107.157416033092,52.964532092489485,67.69186154614381,64.27916111792663,-0.05309186319274195,455.3921747559538,1879.9817251437953,0.757767765151482
707,18,interaction,3,True,10,24.898082968911922,261.8824164865015,67.66251985765074,242.88638315834442,351.3367402125527,0.30867923744211223,638.830889192992,406.0587580386728,-0.5732474095095126
708,18,interaction,3,True,10,18.257012642193175,97.75051402701983,49.407481145329136,43.8930309575023,40.5999384376621,-0.08111077618741902,331.6772577105789,529.6003538208373,0.37372160853430136
709,18,interaction,3,True,10,19.631125378239012,288.6749970418317,51.06029781335369,403.1513532950866,426.24644887590847,0.05418249381719886,926.006662487493,1117.3765284808285,0.17126712537403987
710,18,interaction,3,True,10,22.611563476704728,163.99014614041087,44.79156298603285,153.04515685538794,122.94685856226295,-0.24480737975002897,1330.3718084147797,2116.5570164228097,0.37144532460399327
711,18,interaction,3,True,10,28.683519934093027,60.426481577300905,52.964532092489485,20.901741327395886,13.556947289441638,-0.5417734450936817,1104.1600404137587,2921.9669041654547,0.6221175404691592
712,18,interaction,3,True,10,33.56767457699817,96.02721111187084,52.964532092489485,30.04285682712053,41.659971111425236,0.2788555530495487,1381.1700409319303,2907.6093808260102,0.5249808829067817
713,18,interaction,3,True,10,37.5970445516834,48.89050675911753,49.82854393143016,19.36703409036913,9.380383182765485,-1.0646314455418042,1345.132464891032,2900.6230746610668,0.5362608549033181
714,18,transport_free,3,True,10,37.23306395928705,116.53235793391728,52.964532092489485,64.71312284569728,62.50534066132875,-0.03532149670747198,1266.8271629379449,2787.467329182487,0.5455275297129736
